goal,dimension,region_id,score,year
FP,pressures,7,,2014
FP,pressures,8,,2014
FP,pressures,9,,2014
FP,resilience,1,,2014
FP,resilience,2,,2014
FP,resilience,3,,2014
FP,resilience,4,,2014
FP,resilience,5,,2014
FP,resilience,6,,2014
FP,resilience,7,,2014
FP,resilience,8,,2014
FP,resilience,9,,2014
FP,score,0,57.88,2014
FP,score,1,57.88,2014
FP,score,2,57.88,2014
FP,score,3,57.88,2014
FP,score,4,57.88,2014
FP,score,5,57.88,2014
FP,score,6,57.88,2014
FP,score,7,57.88,2014
FP,score,8,57.88,2014
FP,score,9,57.88,2014
FP,status,0,54.68,2014
FP,status,1,54.68,2014
FP,status,2,54.68,2014
FP,status,3,54.68,2014
FP,status,4,54.68,2014
FP,status,5,54.68,2014
FP,status,6,54.68,2014
FP,status,7,54.68,2014
FP,status,8,54.68,2014
FP,status,9,54.68,2014
FP,trend,1,-0.07,2014
FP,trend,2,-0.07,2014
FP,trend,3,-0.07,2014
FP,trend,4,-0.07,2014
FP,trend,5,-0.07,2014
FP,trend,6,-0.07,2014
FP,trend,7,-0.07,2014
FP,trend,8,-0.07,2014
FP,trend,9,-0.07,2014
HAB,future,0,78.57,2014
HAB,future,1,78.57,2014
HAB,future,2,78.57,2014
HAB,future,3,78.57,2014
HAB,future,4,78.57,2014
HAB,future,5,78.57,2014
HAB,future,6,78.57,2014
HAB,future,7,78.57,2014
HAB,future,8,78.57,2014
HAB,future,9,78.57,2014
HAB,pressures,1,24.29,2014
HAB,pressures,2,24.29,2014
HAB,pressures,3,24.29,2014
HAB,pressures,4,24.29,2014
HAB,pressures,5,24.29,2014
HAB,pressures,6,24.29,2014
HAB,pressures,7,24.29,2014
HAB,pressures,8,24.29,2014
HAB,pressures,9,24.29,2014
HAB,resilience,1,72.38,2014
HAB,resilience,2,72.38,2014
HAB,resilience,3,72.38,2014
HAB,resilience,4,72.38,2014
HAB,resilience,5,72.38,2014
HAB,resilience,6,72.38,2014
HAB,resilience,7,72.38,2014
HAB,resilience,8,72.38,2014
HAB,resilience,9,72.38,2014
HAB,score,0,77.39,2014
HAB,score,1,77.39,2014
HAB,score,2,77.39,2014
HAB,score,3,77.39,2014
HAB,score,4,77.39,2014
HAB,score,5,77.39,2014
HAB,score,6,77.39,2014
HAB,score,7,77.39,2014
HAB,score,8,77.39,2014
HAB,score,9,77.39,2014
HAB,status,0,76.22,2014
HAB,status,1,76.22,2014
HAB,status,2,76.22,2014
HAB,status,3,76.22,2014
HAB,status,4,76.22,2014
HAB,status,5,76.22,2014
HAB,status,6,76.22,2014
HAB,status,7,76.22,2014
HAB,status,8,76.22,2014
HAB,status,9,76.22,2014
HAB,trend,1,-0.19,2014
HAB,trend,2,-0.19,2014
HAB,trend,3,-0.19,2014
HAB,trend,4,-0.19,2014
HAB,trend,5,-0.19,2014
HAB,trend,6,-0.19,2014
HAB,trend,7,-0.19,2014
HAB,trend,8,-0.19,2014
HAB,trend,9,-0.19,2014
ICO,future,0,75.86,2014
ICO,future,1,75.86,2014
ICO,future,2,75.86,2014
ICO,future,3,75.86,2014
ICO,future,4,75.86,2014
ICO,future,5,75.86,2014
ICO,future,6,75.86,2014
ICO,future,7,75.86,2014
ICO,future,8,75.86,2014
ICO,future,9,75.86,2014
ICO,pressures,1,29.64,2014
ICO,pressures,2,29.64,2014
ICO,pressures,3,29.64,2014
ICO,pressures,4,29.64,2014
ICO,pressures,5,29.64,2014
ICO,pressures,6,29.64,2014
ICO,pressures,7,29.64,2014
ICO,pressures,8,29.64,2014
ICO,pressures,9,29.64,2014
ICO,resilience,1,74.09,2014
ICO,resilience,2,74.09,2014
ICO,resilience,3,74.09,2014
ICO,resilience,4,74.09,2014
ICO,resilience,5,74.09,2014
ICO,resilience,6,74.09,2014
ICO,resilience,7,74.09,2014
ICO,resilience,8,74.09,2014
ICO,resilience,9,74.09,2014
ICO,score,0,70.29,2014
ICO,score,1,70.29,2014
ICO,score,2,70.29,2014
ICO,score,3,70.29,2014
ICO,score,4,70.29,2014
ICO,score,5,70.29,2014
ICO,score,6,70.29,2014
ICO,score,7,70.29,2014
ICO,score,8,70.29,2014
ICO,score,9,70.29,2014
ICO,status,0,64.72,2014
ICO,status,1,64.72,2014
ICO,status,2,64.72,2014
ICO,status,3,64.72,2014
ICO,status,4,64.72,2014
ICO,status,5,64.72,2014
ICO,status,6,64.72,2014
ICO,status,7,64.72,2014
ICO,status,8,64.72,2014
ICO,status,9,64.72,2014
ICO,trend,1,0.04,2014
ICO,trend,2,0.04,2014
ICO,trend,3,0.04,2014
ICO,trend,4,0.04,2014
ICO,trend,5,0.04,2014
ICO,trend,6,0.04,2014
ICO,trend,7,0.04,2014
ICO,trend,8,0.04,2014
ICO,trend,9,0.04,2014
Index,future,0,78.18,2014
Index,future,1,75.62,2014
Index,future,2,75.62,2014
Index,future,3,75.62,2014
Index,future,4,75.62,2014
Index,future,5,79.23,2014
Index,future,6,80.49,2014
Index,future,7,80.49,2014
Index,future,8,80.46,2014
Index,future,9,80.49,2014
Index,score,0,76.04,2014
Index,score,1,73.27,2014
Index,score,2,73.27,2014
Index,score,3,73.27,2014
Index,score,4,73.27,2014
Index,score,5,77.19,2014
Index,score,6,78.44,2014
Index,score,7,78.61,2014
Index,score,8,78.54,2014
Index,score,9,78.5,2014
LE,future,0,97.47,2014
LE,future,1,NaN,2014
LE,future,2,NaN,2014
LE,future,3,NaN,2014
LE,future,4,NaN,2014
LE,future,5,87.35,2014
LE,future,6,100,2014
LE,future,7,100,2014
LE,future,8,100,2014
LE,future,9,100,2014
LE,pressures,1,,2014
LE,pressures,2,,2014
LE,pressures,3,,2014
LE,pressures,4,,2014
LE,pressures,5,,2014
LE,pressures,6,,2014
LE,pressures,7,,2014
LE,pressures,8,,2014
LE,pressures,9,,2014
LE,resilience,1,,2014
LE,resilience,2,,2014
LE,resilience,3,,2014
LE,resilience,4,,2014
LE,resilience,5,,2014
LE,resilience,6,,2014
LE,resilience,7,,2014
LE,resilience,8,,2014
LE,resilience,9,,2014
LE,score,0,96.48,2014
LE,score,1,NaN,2014
LE,score,2,NaN,2014
LE,score,3,NaN,2014
LE,score,4,NaN,2014
LE,score,5,85.8,2014
LE,score,6,98.29,2014
LE,score,7,100,2014
LE,score,8,99.45,2014
LE,score,9,98.84,2014
LE,status,0,95.48,2014
LE,status,1,NaN,2014
LE,status,2,NaN,2014
LE,status,3,NaN,2014
LE,status,4,NaN,2014
LE,status,5,84.25,2014
LE,status,6,96.58,2014
LE,status,7,100,2014
LE,status,8,98.9,2014
LE,status,9,97.68,2014
LE,trend,1,NaN,2014
LE,trend,2,NaN,2014
LE,trend,3,NaN,2014
LE,trend,4,NaN,2014
LE,trend,5,-0.16,2014
LE,trend,6,-0.02,2014
LE,trend,7,0.03,2014
LE,trend,8,0.46,2014
LE,trend,9,0.18,2014
LIV,future,0,100,2014
LIV,future,1,,2014
LIV,future,2,,2014
LIV,future,3,,2014
LIV,future,4,,2014
LIV,future,5,100,2014
LIV,future,6,100,2014
LIV,future,7,100,2014
LIV,future,8,100,2014
LIV,future,9,100,2014
LIV,pressures,1,20.79,2014
LIV,pressures,2,20.79,2014
LIV,pressures,3,20.79,2014
LIV,pressures,4,20.79,2014
LIV,pressures,5,20.79,2014
LIV,pressures,6,20.79,2014
LIV,pressures,7,20.79,2014
LIV,pressures,8,20.79,2014
LIV,pressures,9,20.79,2014
LIV,resilience,1,80.79,2014
LIV,resilience,2,80.79,2014
LIV,resilience,3,80.79,2014
LIV,resilience,4,80.79,2014
LIV,resilience,5,80.79,2014
LIV,resilience,6,80.79,2014
LIV,resilience,7,80.79,2014
LIV,resilience,8,80.79,2014
LIV,resilience,9,80.79,2014
LIV,score,0,98.06,2014
LIV,score,1,,2014
LIV,score,2,,2014
LIV,score,3,,2014
LIV,score,4,,2014
LIV,score,5,97.13,2014
LIV,score,6,96.58,2014
LIV,score,7,100,2014
LIV,score,8,98.9,2014
LIV,score,9,97.68,2014
LIV,status,0,96.12,2014
LIV,status,1,,2014
LIV,status,2,,2014
LIV,status,3,,2014
LIV,status,4,,2014
LIV,status,5,94.27,2014
LIV,status,6,93.15,2014
LIV,status,7,100,2014
LIV,status,8,97.8,2014
LIV,status,9,95.37,2014
LIV,trend,1,,2014
LIV,trend,2,,2014
LIV,trend,3,,2014
LIV,trend,4,,2014
LIV,trend,5,-0.03,2014
LIV,trend,6,-0.05,2014
LIV,trend,7,0.05,2014
LIV,trend,8,0.42,2014
LIV,trend,9,0,2014
LSP,future,0,77.05,2014
LSP,future,1,77.05,2014
LSP,future,2,77.05,2014
LSP,future,3,77.05,2014
LSP,future,4,77.05,2014
LSP,future,5,77.05,2014
LSP,future,6,77.05,2014
LSP,future,7,77.05,2014
LSP,future,8,77.05,2014
LSP,future,9,77.05,2014
LSP,pressures,1,34.45,2014
LSP,pressures,2,34.45,2014
LSP,pressures,3,34.45,2014
LSP,pressures,4,34.45,2014
LSP,pressures,5,34.45,2014
LSP,pressures,6,34.45,2014
LSP,pressures,7,34.45,2014
LSP,pressures,8,34.45,2014
LSP,pressures,9,34.45,2014
LSP,resilience,1,49.49,2014
LSP,resilience,2,49.49,2014
LSP,resilience,3,49.49,2014
LSP,resilience,4,49.49,2014
LSP,resilience,5,49.49,2014
LSP,resilience,6,49.49,2014
LSP,resilience,7,49.49,2014
LSP,resilience,8,49.49,2014
LSP,resilience,9,49.49,2014
LSP,score,0,75.07,2014
LSP,score,1,75.07,2014
LSP,score,2,75.07,2014
LSP,score,3,75.07,2014
LSP,score,4,75.07,2014
LSP,score,5,75.07,2014
LSP,score,6,75.07,2014
LSP,score,7,75.07,2014
LSP,score,8,75.07,2014
LSP,score,9,75.07,2014
LSP,status,0,73.09,2014
LSP,status,1,73.09,2014
LSP,status,2,73.09,2014
LSP,status,3,73.09,2014
LSP,status,4,73.09,2014
LSP,status,5,73.09,2014
LSP,status,6,73.09,2014
LSP,status,7,73.09,2014
LSP,status,8,73.09,2014
LSP,status,9,73.09,2014
LSP,trend,1,0.01,2014
LSP,trend,2,0.01,2014
LSP,trend,3,0.01,2014
LSP,trend,4,0.01,2014
LSP,trend,5,0.01,2014
LSP,trend,6,0.01,2014
LSP,trend,7,0.01,2014
LSP,trend,8,0.01,2014
LSP,trend,9,0.01,2014
MAR,future,0,94.92,2014
MAR,future,1,94.92,2014
MAR,future,2,94.92,2014
MAR,future,3,94.92,2014
MAR,future,4,94.92,2014
MAR,future,5,94.92,2014
MAR,future,6,94.92,2014
MAR,future,7,94.92,2014
MAR,future,8,94.92,2014
MAR,future,9,94.92,2014
MAR,pressures,1,19.96,2014
MAR,pressures,2,19.96,2014
MAR,pressures,3,19.96,2014
MAR,pressures,4,19.96,2014
MAR,pressures,5,19.96,2014
MAR,pressures,6,19.96,2014
MAR,pressures,7,19.96,2014
MAR,pressures,8,19.96,2014
MAR,pressures,9,19.96,2014
MAR,resilience,1,54.49,2014
MAR,resilience,2,54.49,2014
MAR,resilience,3,54.49,2014
MAR,resilience,4,54.49,2014
MAR,resilience,5,54.49,2014
MAR,resilience,6,54.49,2014
MAR,resilience,7,54.49,2014
MAR,resilience,8,54.49,2014
MAR,resilience,9,54.49,2014
MAR,score,0,91.51,2014
MAR,score,1,91.51,2014
MAR,score,2,91.51,2014
MAR,score,3,91.51,2014
MAR,score,4,91.51,2014
MAR,score,5,91.51,2014
MAR,score,6,91.51,2014
MAR,score,7,91.51,2014
MAR,score,8,91.51,2014
MAR,score,9,91.51,2014
MAR,status,0,88.1,2014
MAR,status,1,88.1,2014
MAR,status,2,88.1,2014
MAR,status,3,88.1,2014
MAR,status,4,88.1,2014
MAR,status,5,88.1,2014
MAR,status,6,88.1,2014
MAR,status,7,88.1,2014
MAR,status,8,88.1,2014
MAR,status,9,88.1,2014
MAR,trend,1,-0.05,2014
MAR,trend,2,-0.05,2014
MAR,trend,3,-0.05,2014
MAR,trend,4,-0.05,2014
MAR,trend,5,-0.05,2014
MAR,trend,6,-0.05,2014
MAR,trend,7,-0.05,2014
MAR,trend,8,-0.05,2014
MAR,trend,9,-0.05,2014
NP,future,0,37.85,2014
NP,future,1,37.85,2014
NP,future,2,37.85,2014
NP,future,3,37.85,2014
NP,future,4,37.85,2014
NP,future,5,37.85,2014
NP,future,6,37.85,2014
NP,future,7,37.85,2014
NP,future,8,37.85,2014
NP,future,9,37.85,2014
NP,pressures,1,16.62,2014
NP,pressures,2,16.62,2014
NP,pressures,3,16.62,2014
NP,pressures,4,16.62,2014
NP,pressures,5,16.62,2014
NP,pressures,6,16.62,2014
NP,pressures,7,16.62,2014
NP,pressures,8,16.62,2014
NP,pressures,9,16.62,2014
NP,resilience,1,73.48,2014
NP,resilience,2,73.48,2014
NP,resilience,3,73.48,2014
NP,resilience,4,73.48,2014
NP,resilience,5,73.48,2014
NP,resilience,6,73.48,2014
NP,resilience,7,73.48,2014
NP,resilience,8,73.48,2014
NP,resilience,9,73.48,2014
NP,score,0,33.51,2014
NP,score,1,33.51,2014
NP,score,2,33.51,2014
NP,score,3,33.51,2014
NP,score,4,33.51,2014
NP,score,5,33.51,2014
NP,score,6,33.51,2014
NP,score,7,33.51,2014
NP,score,8,33.51,2014
NP,score,9,33.51,2014
NP,status,0,29.17,2014
NP,status,1,29.17,2014
NP,status,2,29.17,2014
NP,status,3,29.17,2014
NP,status,4,29.17,2014
NP,status,5,29.17,2014
NP,status,6,29.17,2014
NP,status,7,29.17,2014
NP,status,8,29.17,2014
NP,status,9,29.17,2014
NP,trend,1,0.16,2014
NP,trend,2,0.16,2014
NP,trend,3,0.16,2014
NP,trend,4,0.16,2014
NP,trend,5,0.16,2014
NP,trend,6,0.16,2014
NP,trend,7,0.16,2014
NP,trend,8,0.16,2014
NP,trend,9,0.16,2014
SP,future,0,76.46,2014
SP,future,1,76.46,2014
SP,future,2,76.46,2014
SP,future,3,76.46,2014
SP,future,4,76.46,2014
SP,future,5,76.46,2014
SP,future,6,76.46,2014
SP,future,7,76.46,2014
SP,future,8,76.46,2014
SP,future,9,76.46,2014
SP,pressures,1,,2014
SP,pressures,2,,2014
SP,pressures,3,,2014
SP,pressures,4,,2014
SP,pressures,5,,2014
SP,pressures,6,,2014
SP,pressures,7,,2014
SP,pressures,8,,2014
SP,pressures,9,,2014
SP,resilience,1,,2014
SP,resilience,2,,2014
SP,resilience,3,,2014
SP,resilience,4,,2014
SP,resilience,5,,2014
SP,resilience,6,,2014
SP,resilience,7,,2014
SP,resilience,8,,2014
SP,resilience,9,,2014
SP,score,0,72.68,2014
SP,score,1,72.68,2014
SP,score,2,72.68,2014
SP,score,3,72.68,2014
SP,score,4,72.68,2014
SP,score,5,72.68,2014
SP,score,6,72.68,2014
SP,score,7,72.68,2014
SP,score,8,72.68,2014
SP,score,9,72.68,2014
SP,status,0,68.91,2014
SP,status,1,68.91,2014
SP,status,2,68.91,2014
SP,status,3,68.91,2014
SP,status,4,68.91,2014
SP,status,5,68.91,2014
SP,status,6,68.91,2014
SP,status,7,68.91,2014
SP,status,8,68.91,2014
SP,status,9,68.91,2014
SP,trend,1,0.02,2014
SP,trend,2,0.02,2014
SP,trend,3,0.02,2014
SP,trend,4,0.02,2014
SP,trend,5,0.02,2014
SP,trend,6,0.02,2014
SP,trend,7,0.02,2014
SP,trend,8,0.02,2014
SP,trend,9,0.02,2014
SPP,future,0,92,2014
SPP,future,1,92,2014
SPP,future,2,92,2014
SPP,future,3,92,2014
SPP,future,4,92,2014
SPP,future,5,92,2014
SPP,future,6,92,2014
SPP,future,7,92,2014
SPP,future,8,92,2014
SPP,future,9,92,2014
SPP,pressures,1,27.88,2014
SPP,pressures,2,27.88,2014
SPP,pressures,3,27.88,2014
SPP,pressures,4,27.88,2014
SPP,pressures,5,27.88,2014
SPP,pressures,6,27.88,2014
SPP,pressures,7,27.88,2014
SPP,pressures,8,27.88,2014
SPP,pressures,9,27.88,2014
SPP,resilience,1,60.7,2014
SPP,resilience,2,60.7,2014
SPP,resilience,3,60.7,2014
SPP,resilience,4,60.7,2014
SPP,resilience,5,60.7,2014
SPP,resilience,6,60.7,2014
SPP,resilience,7,60.7,2014
SPP,resilience,8,60.7,2014
SPP,resilience,9,60.7,2014
SPP,score,0,91.29,2014
SPP,score,1,91.29,2014
SPP,score,2,91.29,2014
SPP,score,3,91.29,2014
SPP,score,4,91.29,2014
SPP,score,5,91.29,2014
SPP,score,6,91.29,2014
SPP,score,7,91.29,2014
SPP,score,8,91.29,2014
SPP,score,9,91.29,2014
SPP,status,0,90.58,2014
SPP,status,1,90.58,2014
SPP,status,2,90.58,2014
SPP,status,3,90.58,2014
SPP,status,4,90.58,2014
SPP,status,5,90.58,2014
SPP,status,6,90.58,2014
SPP,status,7,90.58,2014
SPP,status,8,90.58,2014
SPP,status,9,90.58,2014
SPP,trend,1,-0.14,2014
SPP,trend,2,-0.14,2014
SPP,trend,3,-0.14,2014
SPP,trend,4,-0.14,2014
SPP,trend,5,-0.14,2014
SPP,trend,6,-0.14,2014
SPP,trend,7,-0.14,2014
SPP,trend,8,-0.14,2014
SPP,trend,9,-0.14,2014
TR,future,0,99.93,2014
TR,future,1,,2014
TR,future,2,,2014
TR,future,3,,2014
TR,future,4,,2014
TR,future,5,100,2014
TR,future,6,100,2014
TR,future,7,100,2014
TR,future,8,99.63,2014
TR,future,9,100,2014
TR,pressures,1,36.48,2014
TR,pressures,2,36.48,2014
TR,pressures,3,36.48,2014
TR,pressures,4,36.48,2014
TR,pressures,5,36.48,2014
TR,pressures,6,36.48,2014
TR,pressures,7,36.48,2014
TR,pressures,8,36.48,2014
TR,pressures,9,36.48,2014
TR,resilience,1,40.4,2014
TR,resilience,2,40.4,2014
TR,resilience,3,40.4,2014
TR,resilience,4,40.4,2014
TR,resilience,5,40.4,2014
TR,resilience,6,40.4,2014
TR,resilience,7,40.4,2014
TR,resilience,8,40.4,2014
TR,resilience,9,40.4,2014
TR,score,0,99.96,2014
TR,score,1,,2014
TR,score,2,,2014
TR,score,3,,2014
TR,score,4,,2014
TR,score,5,100,2014
TR,score,6,100,2014
TR,score,7,100,2014
TR,score,8,99.82,2014
TR,score,9,100,2014
TR,status,0,100,2014
TR,status,1,,2014
TR,status,2,,2014
TR,status,3,,2014
TR,status,4,,2014
TR,status,5,100,2014
TR,status,6,100,2014
TR,status,7,100,2014
TR,status,8,100,2014
TR,status,9,100,2014
TR,trend,1,,2014
TR,trend,2,,2014
TR,trend,3,,2014
TR,trend,4,,2014
TR,trend,5,0,2014
TR,trend,6,0,2014
TR,trend,7,0,2014
TR,trend,8,-0.02,2014
TR,trend,9,0.09,2014
AO,future,0,100,2015
AO,future,1,100,2015
AO,future,2,100,2015
AO,future,3,100,2015
AO,future,4,100,2015
AO,future,5,100,2015
AO,future,6,100,2015
AO,future,7,100,2015
AO,future,8,100,2015
AO,future,9,100,2015
AO,pressures,1,19.69,2015
AO,pressures,2,19.69,2015
AO,pressures,3,19.69,2015
AO,pressures,4,19.69,2015
AO,pressures,5,19.69,2015
AO,pressures,6,19.69,2015
AO,pressures,7,19.69,2015
AO,pressures,8,19.69,2015
AO,pressures,9,19.69,2015
AO,resilience,1,74.11,2015
AO,resilience,2,74.11,2015
AO,resilience,3,74.11,2015
AO,resilience,4,74.11,2015
AO,resilience,5,74.11,2015
AO,resilience,6,74.11,2015
AO,resilience,7,74.11,2015
AO,resilience,8,74.11,2015
AO,resilience,9,74.11,2015
AO,score,0,100,2015
AO,score,1,100,2015
AO,score,2,100,2015
AO,score,3,100,2015
AO,score,4,100,2015
AO,score,5,100,2015
AO,score,6,100,2015
AO,score,7,100,2015
AO,score,8,100,2015
AO,score,9,100,2015
AO,status,0,100,2015
AO,status,1,100,2015
AO,status,2,100,2015
AO,status,3,100,2015
AO,status,4,100,2015
AO,status,5,100,2015
AO,status,6,100,2015
AO,status,7,100,2015
AO,status,8,100,2015
AO,status,9,100,2015
AO,trend,1,0,2015
AO,trend,2,0,2015
AO,trend,3,0,2015
AO,trend,4,0,2015
AO,trend,5,0,2015
AO,trend,6,0,2015
AO,trend,7,0,2015
AO,trend,8,0,2015
AO,trend,9,0,2015
BD,future,0,84.97,2015
BD,future,1,84.97,2015
BD,future,2,84.97,2015
BD,future,3,84.97,2015
BD,future,4,84.97,2015
BD,future,5,84.97,2015
BD,future,6,84.97,2015
BD,future,7,84.97,2015
BD,future,8,84.97,2015
BD,future,9,84.97,2015
BD,pressures,1,,2015
BD,pressures,2,,2015
BD,pressures,3,,2015
BD,pressures,4,,2015
BD,pressures,5,,2015
BD,pressures,6,,2015
BD,pressures,7,,2015
BD,pressures,8,,2015
BD,pressures,9,,2015
BD,resilience,1,,2015
BD,resilience,2,,2015
BD,resilience,3,,2015
BD,resilience,4,,2015
BD,resilience,5,,2015
BD,resilience,6,,2015
BD,resilience,7,,2015
BD,resilience,8,,2015
BD,resilience,9,,2015
BD,score,0,84.05,2015
BD,score,1,84.05,2015
BD,score,2,84.05,2015
BD,score,3,84.05,2015
BD,score,4,84.05,2015
BD,score,5,84.05,2015
BD,score,6,84.05,2015
BD,score,7,84.05,2015
BD,score,8,84.05,2015
BD,score,9,84.05,2015
BD,status,0,83.12,2015
BD,status,1,83.12,2015
BD,status,2,83.12,2015
BD,status,3,83.12,2015
BD,status,4,83.12,2015
BD,status,5,83.12,2015
BD,status,6,83.12,2015
BD,status,7,83.12,2015
BD,status,8,83.12,2015
BD,status,9,83.12,2015
BD,trend,1,-0.16,2015
BD,trend,2,-0.16,2015
BD,trend,3,-0.16,2015
BD,trend,4,-0.16,2015
BD,trend,5,-0.16,2015
BD,trend,6,-0.16,2015
BD,trend,7,-0.16,2015
BD,trend,8,-0.16,2015
BD,trend,9,-0.16,2015
CP,future,0,95.93,2015
CP,future,1,95.93,2015
CP,future,2,95.93,2015
CP,future,3,95.93,2015
CP,future,4,95.93,2015
CP,future,5,95.93,2015
CP,future,6,95.93,2015
CP,future,7,95.93,2015
CP,future,8,95.93,2015
CP,future,9,95.93,2015
CP,pressures,1,25.23,2015
CP,pressures,2,25.23,2015
CP,pressures,3,25.23,2015
CP,pressures,4,25.23,2015
CP,pressures,5,25.23,2015
CP,pressures,6,25.23,2015
CP,pressures,7,25.23,2015
CP,pressures,8,25.23,2015
CP,pressures,9,25.23,2015
CP,resilience,1,73.84,2015
CP,resilience,2,73.84,2015
CP,resilience,3,73.84,2015
CP,resilience,4,73.84,2015
CP,resilience,5,73.84,2015
CP,resilience,6,73.84,2015
CP,resilience,7,73.84,2015
CP,resilience,8,73.84,2015
CP,resilience,9,73.84,2015
CP,score,0,90.9,2015
CP,score,1,90.9,2015
CP,score,2,90.9,2015
CP,score,3,90.9,2015
CP,score,4,90.9,2015
CP,score,5,90.9,2015
CP,score,6,90.9,2015
CP,score,7,90.9,2015
CP,score,8,90.9,2015
CP,score,9,90.9,2015
CP,status,0,85.86,2015
CP,status,1,85.86,2015
CP,status,2,85.86,2015
CP,status,3,85.86,2015
CP,status,4,85.86,2015
CP,status,5,85.86,2015
CP,status,6,85.86,2015
CP,status,7,85.86,2015
CP,status,8,85.86,2015
CP,status,9,85.86,2015
CP,trend,1,-0.06,2015
CP,trend,2,-0.06,2015
CP,trend,3,-0.06,2015
CP,trend,4,-0.06,2015
CP,trend,5,-0.06,2015
CP,trend,6,-0.06,2015
CP,trend,7,-0.06,2015
CP,trend,8,-0.06,2015
CP,trend,9,-0.06,2015
CS,future,0,57.79,2015
CS,future,1,57.79,2015
CS,future,2,57.79,2015
CS,future,3,57.79,2015
CS,future,4,57.79,2015
CS,future,5,57.79,2015
CS,future,6,57.79,2015
CS,future,7,57.79,2015
CS,future,8,57.79,2015
CS,future,9,57.79,2015
CS,pressures,1,26.98,2015
CS,pressures,2,26.98,2015
CS,pressures,3,26.98,2015
CS,pressures,4,26.98,2015
CS,pressures,5,26.98,2015
CS,pressures,6,26.98,2015
CS,pressures,7,26.98,2015
CS,pressures,8,26.98,2015
CS,pressures,9,26.98,2015
CS,resilience,1,50.92,2015
CS,resilience,2,50.92,2015
CS,resilience,3,50.92,2015
CS,resilience,4,50.92,2015
CS,resilience,5,50.92,2015
CS,resilience,6,50.92,2015
CS,resilience,7,50.92,2015
CS,resilience,8,50.92,2015
CS,resilience,9,50.92,2015
CS,score,0,61.76,2015
CS,score,1,61.76,2015
CS,score,2,61.76,2015
CS,score,3,61.76,2015
CS,score,4,61.76,2015
CS,score,5,61.76,2015
CS,score,6,61.76,2015
CS,score,7,61.76,2015
